xi,oi,qi,envelope,pred_peak_mask
0.32374799251556396,-0.009972923442414888,0.0,0.013445146360963316,0
-0.00795469619333744,0.00027593837597141447,0.0,0.008382684273520027,0
-0.13921910524368286,0.007611967259663752,0.0,0.00833735248921284,0
0.09791866689920425,0.011562952667358607,0.0,0.012218200412296949,0
0.216627299785614,0.011317962158523568,0.0,0.016754703296243376,0
0.08452630788087845,0.006402318290396775,0.0,0.020268992251130425,0
-0.04081667214632034,-0.0010642195234241234,0.0,0.021788776005887064,0
-0.02452758513391018,-0.007563403025159416,0.0,0.021367436010935405,0
0.21884922683238983,-0.011207778071630524,0.0,0.019706857992549686,0
0.37574124336242676,-0.012548140643052005,0.0,0.017855228990210924,0
0.41078540682792664,-0.012824403911314078,0.0,0.01625379080322276,0
0.07570181041955948,-0.012691749559525341,0.0,0.014992215715120065,0
-0.30712276697158813,-0.012477664255524093,0.0,0.014033473185634802,0
-0.09608964622020721,-0.01228561209020788,0.0,0.013312764972063318,0
0.1545502245426178,-0.012041884927537105,0.0,0.012703653147942497,0
0.1734735518693924,-0.012174612015920832,0.0,0.012632769843732508,0
0.06225568428635597,-0.013231077996270477,0.0,0.013411373803513387,0
-0.09495166689157486,-0.014306885828899434,0.0,0.014326967680982206,0
0.05194665119051933,-0.013234898034246535,0.0,0.014246551813294046,0
0.178825244307518,-0.008971700417385757,0.0,0.012633163464242902,0
0.12038984149694443,-0.0029903401210607384,0.0,0.009766413969285447,0
-0.16939668357372284,0.0019233460974925761,0.0,0.006371179443975946,0
-0.17784026265144348,0.0037574591327263415,0.0,0.0039049278209456533,0
0.2796456813812256,0.0024798581008755906,0.0,0.004104930794014224,0
0.40570494532585144,-7.341114607572386e-05,0.0,0.00540485037271481,0
0.2833293080329895,-0.002020426773747193,0.0,0.006516342688945492,0
0.06539348512887955,-0.003578069724169049,0.0,0.008127663732591934,0
-0.14644572138786316,-0.0065277164568001735,0.0,0.010925761904383513,0
0.1058858186006546,-0.011456396232280928,0.0,0.014132188906879598,0
0.36208903789520264,-0.01594604878557163,0.0,0.0164110076591833,0
0.29474395513534546,-0.016263201203876334,0.0,0.016534103430501868,0
0.018575824797153473,-0.011984640057519296,0.0,0.014210046178796716,0
-0.19181908667087555,-0.007102339778645914,0.0,0.01050662045073141,0
-0.03446127101778984,-0.004962249856204441,0.0,0.007420400075292048,0
0.09993884712457657,-0.005031015546329809,0.0,0.006377945675762968,0
0.1254792958498001,-0.005682501499695142,0.0,0.006514677843016052,0
-0.024802273139357567,-0.006902005679064722,0.0,0.007480456704658273,0
-0.2129259705543518,-0.008860808175703554,0.0,0.009624689938549693,0
0.08728532493114471,-0.010246549102107576,0.0,0.012133907685103988,0
0.2811172306537628,-0.009839292356542595,0.0,0.01400518975879946,0
0.22054971754550934,-0.008102555393785384,0.0,0.015292673001302848,0
0.2532414495944977,-0.005755180769413222,0.0,0.016728287473722996,0
0.15189805626869202,-0.0019273841650317043,0.0,0.018744708896095665,0
0.02700434811413288,0.004474330403986843,0.0,0.020466940146194247,0
0.31440556049346924,0.011599786581099737,0.0,0.02069910449877563,0
